"abaixo.";"aberto.";"abismo.";"abrir.";"absolutament.";"abstracta.";"abstracto.";"absurda.";"absurdo.";"acaba.";"acaso.";"acção.";"achar.";"acima.";"acordo.";"adeus.";"afin.";"afinal.";"agora.";"água.";"ainda.";"alegr.";"alegria.";"além.";"alguém.";"alguma.";"alheia.";"alheio.";"alma.";"almas.";"alta.";"alto.";"amanhã.";"amant.";"amar.";"amei.";"amigo.";"amor.";"anda.";"andar.";"angústia.";"anseio.";"ânsia.";"antes.";"antiga.";"antigo.";"aond.";"apena.";"apenas.";"apolo.";"aquel.";"aqui.";"arre.";"árvore.";"árvores.";"aspiração.";"assim.";"astro.";"astros.";"atrá.";"atravé.";"ausência.";"automóvel.";"azul.";"baixo.";"barco.";"basta.";"bêbado.";"beber.";"beijo.";"beira.";"bela.";"beleza.";"belo.";"boca.";"bordo.";"braço.";"braços.";"branca.";"branco.";"breve.";"brisa.";"busca.";"buscar.";"cabeça.";"cada.";"cadáver.";"cadeira.";"cair.";"calma.";"calmo.";"calor.";"cama.";"caminho.";"campo.";"campos.";"canção.";"cansa.";"cansaço.";"cansado.";"canto.";"cara.";"carn.";"carnal.";"carro.";"casa.";"causa.";"cedo.";"cego.";"centro.";"cérebro.";"certa.";"certeza.";"certo.";"cessa.";"céus.";"chama.";"chão.";"chega.";"chegar.";"cheia.";"cheio.";"chora.";"chorando.";"chorar.";"choro.";"chuva.";"cidad.";"cidade.";"cidades.";"ciência.";"cigarro.";"cima.";"clara.";"claro.";"coisa.";"coisas.";"comboio.";"começa.";"começo.";"comigo.";"completo.";"compreend.";"compreender.";"compreendo.";"compreensão.";"confuso.";"conhec.";"conhece.";"conheço.";"connosco.";"consciência.";"conscient.";"consciente.";"consigo.";"content.";"contigo.";"contra.";"contudo.";"conversa.";"coração.";"corpo.";"corr.";"correr.";"costa.";"cousa.";"cousas.";"creio.";"crença.";"crepúsculo.";"crer.";"criança.";"crianças.";"cristo.";"cruz.";"cuja.";"cujo.";"cura.";"curso.";"curva.";"dada.";"dado.";"dalma.";"dança.";"dando.";"dedo.";"deixa.";"deixando.";"deixar.";"deixei.";"deixo.";"dentro.";"depoi.";"depressa.";"dera.";"desd.";"desejar.";"desejo.";"desejos.";"deserto.";"dess.";"dessa.";"dest.";"desta.";"destino.";"deus.";"deuses.";"devagar.";"deve.";"diant.";"dias.";"diferença.";"diferent.";"digo.";"direita.";"diss.";"disso.";"distância.";"disto.";"diverso.";"divina.";"divino.";"dizem.";"dizer.";"doença.";"doent.";"doente.";"doido.";"dond.";"dono.";"dormir.";"duma.";"dura.";"dúvida.";"embora.";"emoção.";"encontrar.";"encontro.";"enfim.";"enigma.";"enorme.";"enquanto.";"então.";"entr.";"entra.";"erro.";"erva.";"escrev.";"escrevo.";"escura.";"escuridão.";"escuro.";"esforço.";"espaço.";"espéci.";"espera.";"esperança.";"esperando.";"esperar.";"espírito.";"esquec.";"esquece.";"esquecido.";"esquecimento.";"esqueço.";"essência.";"estado.";"estar.";"estrada.";"estranha.";"estranho.";"estrela.";"estrelas.";"eterna.";"eternamente.";"eterno.";"exist.";"existe.";"existem.";"existência.";"existir.";"existo.";"exterior.";"face.";"faço.";"facto.";"fado.";"fala.";"falar.";"falo.";"falsa.";"falso.";"falta.";"fama.";"fausto.";"fazem.";"fazer.";"febr.";"fechado.";"fechar.";"fecho.";"feita.";"feito.";"feliz.";"felizes.";"ferro.";"fica.";"ficar.";"fico.";"ficou.";"figura.";"filha.";"filho.";"filosofia.";"fiquei.";"flor.";"flore.";"flores.";"fogo.";"folha.";"força.";"forma.";"fort.";"foss.";"frent.";"frente.";"fresco.";"fria.";"frio.";"fruto.";"fugir.";"fumo.";"funda.";"fundo.";"fúria.";"futura.";"futuro.";"gent.";"gente.";"gesto.";"gestos.";"glória.";"gosto.";"gozar.";"gozo.";"graça.";"grand.";"grande.";"grato.";"grito.";"guarda.";"guerra.";"háde.";"haver.";"haverá.";"havia.";"heid.";"história.";"hoje.";"homem.";"homen.";"homens.";"hora.";"horas.";"horizonte.";"horror.";"horroroso.";"houv.";"humana.";"humanidad.";"humanidade.";"humano.";"ideia.";"ideias.";"igual.";"ilusão.";"imaginação.";"imensa.";"imenso.";"importa.";"impossível.";"incerta.";"incerteza.";"incerto.";"inconsciência.";"inconscient.";"inconsciente.";"inda.";"indiferença.";"infância.";"infinito.";"inteira.";"inteiro.";"inteligência.";"interior.";"íntima.";"íntimo.";"inútil.";"inverno.";"invisível.";"irmão.";"janela.";"jardim.";"jardin.";"justiça.";"lado.";"lago.";"lágrima.";"lágrimas.";"lembra.";"lembrança.";"lembrar.";"lembro.";"lento.";"leva.";"levar.";"leve.";"liberdade.";"lídia.";"linha.";"lisboa.";"livr.";"livro.";"logo.";"long.";"longe.";"longínquo.";"louco.";"loucura.";"louro.";"luar.";"lúcido.";"lugar.";"mágoa.";"maior.";"mala.";"maneira.";"manhã.";"mãos.";"máquina.";"máquinas.";"marcha.";"mares.";"margem.";"maria.";"medo.";"meio.";"melhor.";"memória.";"meno.";"menor.";"menos.";"mente.";"mentira.";"mesa.";"mesma.";"metafísica.";"mistério.";"modo.";"mole.";"momento.";"mont.";"montes.";"morr.";"morrer.";"morreu.";"mort.";"morta.";"mortal.";"morte.";"morto.";"movimento.";"muda.";"mudo.";"muita.";"mulher.";"mundo.";"muro.";"música.";"nada.";"nalma.";"nascido.";"natur.";"natural.";"natureza.";"náusea.";"navio.";"neera.";"negra.";"negro.";"nela.";"nele.";"nenhum.";"nenhuma.";"nervos.";"ness.";"nessa.";"nest.";"nesta.";"névoa.";"nexo.";"ninguém.";"nisto.";"nocturna.";"noit.";"noite.";"nome.";"nova.";"novo.";"nunca.";"objecto.";"obra.";"oculta.";"odeio.";"ódio.";"olha.";"olhando.";"olhar.";"olho.";"olhos.";"olimpo.";"onda.";"onde.";"ontem.";"orgulho.";"ouro.";"outra.";"outro.";"outrora.";"outros.";"ouvido.";"ouvindo.";"ouvir.";"paisagem.";"palavra.";"palavras.";"pálida.";"papel.";"parado.";"parar.";"parec.";"parecem.";"part.";"parte.";"partida.";"partir.";"passa.";"passado.";"passageiro.";"passagem.";"passam.";"passar.";"passo.";"passou.";"pátria.";"pavor.";"pedra.";"pedras.";"peito.";"pena.";"pensa.";"pensam.";"pensamento.";"pensamentos.";"pensando.";"pensar.";"penso.";"pequena.";"pequeno.";"perant.";"perdi.";"perdida.";"perdido.";"perfum.";"perto.";"pesa.";"pesada.";"pessoa.";"pobr.";"pode.";"podem.";"poder.";"podia.";"poema.";"poesia.";"poeta.";"pois.";"ponto.";"porém.";"porqu.";"porque.";"porquê.";"porta.";"porto.";"possa.";"possível.";"posso.";"pouca.";"pouco.";"praia.";"prazer.";"preciso.";"presença.";"present.";"presente.";"preso.";"primavera.";"primeira.";"primeiro.";"profunda.";"profundo.";"propósito.";"própria.";"próprio.";"província.";"próxima.";"pudess.";"quai.";"qualqu.";"qualquer.";"quanta.";"quanto.";"quarto.";"quas.";"quatro.";"queira.";"quer.";"querem.";"querer.";"queria.";"quero.";"quintal.";"quisera.";"raciocínio.";"raio.";"raiva.";"ramo.";"rapariga.";"razão.";"reai.";"real.";"realidad.";"realidade.";"realment.";"remorso.";"reparo.";"repent.";"repente.";"resto.";"rios.";"riso.";"ritmo.";"roda.";"rosa.";"rosas.";"ruas.";"ruído.";"sabe.";"sabem.";"saber.";"sábio.";"sair.";"salvo.";"sangu.";"sangue.";"santo.";"saudad.";"saudarte.";"sede.";"segredo.";"seguir.";"segundo.";"seguro.";"sempr.";"sempre.";"senão.";"sendo.";"sensação.";"sensaçõ.";"sensações.";"sent.";"sentado.";"sente.";"sentem.";"sentido.";"sentidos.";"sentimento.";"sentindo.";"sentir.";"sequer.";"sere.";"serem.";"seres.";"serv.";"serve.";"sido.";"silêncio.";"símbolo.";"simpl.";"sinta.";"sinto.";"sintom.";"sistema.";"sobe.";"sobr.";"sofrer.";"sóis.";"solen.";"solidão.";"sombra.";"somo.";"sonhar.";"sonho.";"sonhos.";"sono.";"sorrir.";"sorriso.";"sort.";"sorte.";"sossego.";"sozinho.";"suav.";"súbito.";"suprema.";"supremo.";"suspiro.";"taça.";"talvez.";"tamanho.";"tanta.";"tanto.";"tard.";"tarde.";"tédio.";"temo.";"tempo.";"tendo.";"tens.";"terra.";"terror.";"tido.";"tivess.";"toda.";"todas.";"todo.";"todos.";"torna.";"torno.";"trago.";"trás.";"traz.";"três.";"treva.";"trist.";"triste.";"tristeza.";"tudo.";"última.";"último.";"única.";"único.";"univers.";"universo.";"vácuo.";"vaga.";"vagament.";"vago.";"vale.";"valer.";"vamo.";"vária.";"vasto.";"vazia.";"vazio.";"vêem.";"veio.";"veja.";"vejo.";"velha.";"velho.";"vendo.";"vento.";"verão.";"verd.";"verdad.";"verdade.";"verdadeira.";"verdadeirament.";"verdadeiro.";"verde.";"verso.";"versos.";"veze.";"vezes.";"viagem.";"vida.";"vinho.";"visão.";"visível.";"vista.";"visto.";"viva.";"vive.";"vivem.";"viver.";"vivo.";"volta.";"voltar.";"vontad.";"vontade.";"vosso.";"vulto.";"walt.";"class"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
