"abaixo.";"aberto.";"abismo.";"abrir.";"absolutament.";"abstracta.";"abstracto.";"absurda.";"absurdo.";"acaba.";"acaso.";"acção.";"achar.";"acima.";"acordo.";"adeus.";"afin.";"afinal.";"agora.";"água.";"ainda.";"alegr.";"alegria.";"além.";"alguém.";"alguma.";"alheia.";"alheio.";"alma.";"almas.";"alta.";"alto.";"amanhã.";"amant.";"amar.";"amei.";"amigo.";"amor.";"anda.";"andar.";"angústia.";"anseio.";"ânsia.";"antes.";"antiga.";"antigo.";"aond.";"apena.";"apenas.";"apolo.";"aquel.";"aqui.";"arre.";"árvore.";"árvores.";"aspiração.";"assim.";"astro.";"astros.";"atrá.";"atravé.";"ausência.";"automóvel.";"azul.";"baixo.";"barco.";"basta.";"bêbado.";"beber.";"beijo.";"beira.";"bela.";"beleza.";"belo.";"boca.";"bordo.";"braço.";"braços.";"branca.";"branco.";"breve.";"brisa.";"busca.";"buscar.";"cabeça.";"cada.";"cadáver.";"cadeira.";"cair.";"calma.";"calmo.";"calor.";"cama.";"caminho.";"campo.";"campos.";"canção.";"cansa.";"cansaço.";"cansado.";"canto.";"cara.";"carn.";"carnal.";"carro.";"casa.";"causa.";"cedo.";"cego.";"centro.";"cérebro.";"certa.";"certeza.";"certo.";"cessa.";"céus.";"chama.";"chão.";"chega.";"chegar.";"cheia.";"cheio.";"chora.";"chorando.";"chorar.";"choro.";"chuva.";"cidad.";"cidade.";"cidades.";"ciência.";"cigarro.";"cima.";"clara.";"claro.";"coisa.";"coisas.";"comboio.";"começa.";"começo.";"comigo.";"completo.";"compreend.";"compreender.";"compreendo.";"compreensão.";"confuso.";"conhec.";"conhece.";"conheço.";"connosco.";"consciência.";"conscient.";"consciente.";"consigo.";"content.";"contigo.";"contra.";"contudo.";"conversa.";"coração.";"corpo.";"corr.";"correr.";"costa.";"cousa.";"cousas.";"creio.";"crença.";"crepúsculo.";"crer.";"criança.";"crianças.";"cristo.";"cruz.";"cuja.";"cujo.";"cura.";"curso.";"curva.";"dada.";"dado.";"dalma.";"dança.";"dando.";"dedo.";"deixa.";"deixando.";"deixar.";"deixei.";"deixo.";"dentro.";"depoi.";"depressa.";"dera.";"desd.";"desejar.";"desejo.";"desejos.";"deserto.";"dess.";"dessa.";"dest.";"desta.";"destino.";"deus.";"deuses.";"devagar.";"deve.";"diant.";"dias.";"diferença.";"diferent.";"digo.";"direita.";"diss.";"disso.";"distância.";"disto.";"diverso.";"divina.";"divino.";"dizem.";"dizer.";"doença.";"doent.";"doente.";"doido.";"dond.";"dono.";"dormir.";"duma.";"dura.";"dúvida.";"embora.";"emoção.";"encontrar.";"encontro.";"enfim.";"enigma.";"enorme.";"enquanto.";"então.";"entr.";"entra.";"erro.";"erva.";"escrev.";"escrevo.";"escura.";"escuridão.";"escuro.";"esforço.";"espaço.";"espéci.";"espera.";"esperança.";"esperando.";"esperar.";"espírito.";"esquec.";"esquece.";"esquecido.";"esquecimento.";"esqueço.";"essência.";"estado.";"estar.";"estrada.";"estranha.";"estranho.";"estrela.";"estrelas.";"eterna.";"eternamente.";"eterno.";"exist.";"existe.";"existem.";"existência.";"existir.";"existo.";"exterior.";"face.";"faço.";"facto.";"fado.";"fala.";"falar.";"falo.";"falsa.";"falso.";"falta.";"fama.";"fausto.";"fazem.";"fazer.";"febr.";"fechado.";"fechar.";"fecho.";"feita.";"feito.";"feliz.";"felizes.";"ferro.";"fica.";"ficar.";"fico.";"ficou.";"figura.";"filha.";"filho.";"filosofia.";"fiquei.";"flor.";"flore.";"flores.";"fogo.";"folha.";"força.";"forma.";"fort.";"foss.";"frent.";"frente.";"fresco.";"fria.";"frio.";"fruto.";"fugir.";"fumo.";"funda.";"fundo.";"fúria.";"futura.";"futuro.";"gent.";"gente.";"gesto.";"gestos.";"glória.";"gosto.";"gozar.";"gozo.";"graça.";"grand.";"grande.";"grato.";"grito.";"guarda.";"guerra.";"háde.";"haver.";"haverá.";"havia.";"heid.";"história.";"hoje.";"homem.";"homen.";"homens.";"hora.";"horas.";"horizonte.";"horror.";"horroroso.";"houv.";"humana.";"humanidad.";"humanidade.";"humano.";"ideia.";"ideias.";"igual.";"ilusão.";"imaginação.";"imensa.";"imenso.";"importa.";"impossível.";"incerta.";"incerteza.";"incerto.";"inconsciência.";"inconscient.";"inconsciente.";"inda.";"indiferença.";"infância.";"infinito.";"inteira.";"inteiro.";"inteligência.";"interior.";"íntima.";"íntimo.";"inútil.";"inverno.";"invisível.";"irmão.";"janela.";"jardim.";"jardin.";"justiça.";"lado.";"lago.";"lágrima.";"lágrimas.";"lembra.";"lembrança.";"lembrar.";"lembro.";"lento.";"leva.";"levar.";"leve.";"liberdade.";"lídia.";"linha.";"lisboa.";"livr.";"livro.";"logo.";"long.";"longe.";"longínquo.";"louco.";"loucura.";"louro.";"luar.";"lúcido.";"lugar.";"mágoa.";"maior.";"mala.";"maneira.";"manhã.";"mãos.";"máquina.";"máquinas.";"marcha.";"mares.";"margem.";"maria.";"medo.";"meio.";"melhor.";"memória.";"meno.";"menor.";"menos.";"mente.";"mentira.";"mesa.";"mesma.";"metafísica.";"mistério.";"modo.";"mole.";"momento.";"mont.";"montes.";"morr.";"morrer.";"morreu.";"mort.";"morta.";"mortal.";"morte.";"morto.";"movimento.";"muda.";"mudo.";"muita.";"mulher.";"mundo.";"muro.";"música.";"nada.";"nalma.";"nascido.";"natur.";"natural.";"natureza.";"náusea.";"navio.";"neera.";"negra.";"negro.";"nela.";"nele.";"nenhum.";"nenhuma.";"nervos.";"ness.";"nessa.";"nest.";"nesta.";"névoa.";"nexo.";"ninguém.";"nisto.";"nocturna.";"noit.";"noite.";"nome.";"nova.";"novo.";"nunca.";"objecto.";"obra.";"oculta.";"odeio.";"ódio.";"olha.";"olhando.";"olhar.";"olho.";"olhos.";"olimpo.";"onda.";"onde.";"ontem.";"orgulho.";"ouro.";"outra.";"outro.";"outrora.";"outros.";"ouvido.";"ouvindo.";"ouvir.";"paisagem.";"palavra.";"palavras.";"pálida.";"papel.";"parado.";"parar.";"parec.";"parecem.";"part.";"parte.";"partida.";"partir.";"passa.";"passado.";"passageiro.";"passagem.";"passam.";"passar.";"passo.";"passou.";"pátria.";"pavor.";"pedra.";"pedras.";"peito.";"pena.";"pensa.";"pensam.";"pensamento.";"pensamentos.";"pensando.";"pensar.";"penso.";"pequena.";"pequeno.";"perant.";"perdi.";"perdida.";"perdido.";"perfum.";"perto.";"pesa.";"pesada.";"pessoa.";"pobr.";"pode.";"podem.";"poder.";"podia.";"poema.";"poesia.";"poeta.";"pois.";"ponto.";"porém.";"porqu.";"porque.";"porquê.";"porta.";"porto.";"possa.";"possível.";"posso.";"pouca.";"pouco.";"praia.";"prazer.";"preciso.";"presença.";"present.";"presente.";"preso.";"primavera.";"primeira.";"primeiro.";"profunda.";"profundo.";"propósito.";"própria.";"próprio.";"província.";"próxima.";"pudess.";"quai.";"qualqu.";"qualquer.";"quanta.";"quanto.";"quarto.";"quas.";"quatro.";"queira.";"quer.";"querem.";"querer.";"queria.";"quero.";"quintal.";"quisera.";"raciocínio.";"raio.";"raiva.";"ramo.";"rapariga.";"razão.";"reai.";"real.";"realidad.";"realidade.";"realment.";"remorso.";"reparo.";"repent.";"repente.";"resto.";"rios.";"riso.";"ritmo.";"roda.";"rosa.";"rosas.";"ruas.";"ruído.";"sabe.";"sabem.";"saber.";"sábio.";"sair.";"salvo.";"sangu.";"sangue.";"santo.";"saudad.";"saudarte.";"sede.";"segredo.";"seguir.";"segundo.";"seguro.";"sempr.";"sempre.";"senão.";"sendo.";"sensação.";"sensaçõ.";"sensações.";"sent.";"sentado.";"sente.";"sentem.";"sentido.";"sentidos.";"sentimento.";"sentindo.";"sentir.";"sequer.";"sere.";"serem.";"seres.";"serv.";"serve.";"sido.";"silêncio.";"símbolo.";"simpl.";"sinta.";"sinto.";"sintom.";"sistema.";"sobe.";"sobr.";"sofrer.";"sóis.";"solen.";"solidão.";"sombra.";"somo.";"sonhar.";"sonho.";"sonhos.";"sono.";"sorrir.";"sorriso.";"sort.";"sorte.";"sossego.";"sozinho.";"suav.";"súbito.";"suprema.";"supremo.";"suspiro.";"taça.";"talvez.";"tamanho.";"tanta.";"tanto.";"tard.";"tarde.";"tédio.";"temo.";"tempo.";"tendo.";"tens.";"terra.";"terror.";"tido.";"tivess.";"toda.";"todas.";"todo.";"todos.";"torna.";"torno.";"trago.";"trás.";"traz.";"três.";"treva.";"trist.";"triste.";"tristeza.";"tudo.";"última.";"último.";"única.";"único.";"univers.";"universo.";"vácuo.";"vaga.";"vagament.";"vago.";"vale.";"valer.";"vamo.";"vária.";"vasto.";"vazia.";"vazio.";"vêem.";"veio.";"veja.";"vejo.";"velha.";"velho.";"vendo.";"vento.";"verão.";"verd.";"verdad.";"verdade.";"verdadeira.";"verdadeirament.";"verdadeiro.";"verde.";"verso.";"versos.";"veze.";"vezes.";"viagem.";"vida.";"vinho.";"visão.";"visível.";"vista.";"visto.";"viva.";"vive.";"vivem.";"viver.";"vivo.";"volta.";"voltar.";"vontad.";"vontade.";"vosso.";"vulto.";"walt.";"class"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,197934651292154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,322672885879633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,949189025326321;0;0,32954806206713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,291271324748981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,474296433478765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,137148216739382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,205276720708618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32954806206713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,283248091139319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,31639634177544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0404640130199027;0;0,0267354595341975;0;0;0;0;0,0289163726761672;0;0;0;0;0;0;0;0;0;0,0436109601012311;0,0887492802584124;0;0;0;0;0,036468102958374;0;0;0;0;0;0;0;0;0,0322897993817943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0436109601012311;0;0;0;0;0;0,0344673321069973;0;0;0;0;0;0,0376359510461088;0;0;0;0;0;0,0268795872623234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,116859808234129;0;0;0;0;0;0,0313523384298068;0;0;0,0311168530857732;0;0;0;0;0;0;0,0410211738199118;0;0;0;0;0,042234923830214;0;0;0;0;0;0;0;0,0436109601012311;0;0;0;0;0;0;0,0460961265542333;0;0;0;0;0;0;0;0;0,0276321086919393;0;0;0;0;0;0;0;0,0460961265542333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0300889258434919;0,0460961265542333;0;0;0;0;0;0;0;0;0;0,0357571338615817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0404640130199027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0376359510461088;0,0416101892498544;0,0809280260398054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0537591745246469;0,0315788302850021;0;0;0;0;0;0;0;0,0394326565246514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,030701282086534;0;0;0;0;0,0384951955726639;0;0;0;0;0;0;0;0,0302890285304176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0274771438983728;0;0;0;0,0304930939032517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,028276378756022;0,0451994773964915;0;0;0,0399354374381614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0655851605906086;0;0;0;0,0298926348690483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0325381237972277;0;0,0590218517529329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0399354374381614;0;0;0;0;0;0;0;0,0769903911453278;0;0,0300889258434919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0236641178145917;0;0;0;0;0,0195926023913404;0;0;0;0;0;0;0,0872219202024622;0,0267354595341975;0;0;0;0;0,0354192358988792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0443746401292062;0;0;0,0376359510461088;0;0;0;0;0;0,0256497231524471;0;0;0;0;0;0;0;0;0;0;0;0;0,0333211558770455;0,0350920666873569;0;0,0434646373806651;0;0;0,0203342867555156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0361064881507314;0;0;0;0,0293558334443198;0,0470782945810186;0;0,0327925802953043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022462178653236;0;0;0;0;0;0;0,0300889258434919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0330534794097694;0;0;0,0271740348532271;0;0;0;0;0;0;0;0;0;0;0,0470782945810186;0;0;0;0;0;0;0;0;0;0,0389532694113762;0;0;0,042234923830214;0;0;0;0;0;0;0;0,0451994773964915;0;0;0;0;0,0320473184394847;0;0;0;0,0477576246842716;0;0;0;0;0;0;0;0;0,0253952666543706;0;0;0;0;0;0;0;0;0;0,0361064881507314;0,0436109601012311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0252703564634503;0;0;0;0;0;0;0,0343584956575895;0;0,0316064231155553;0;0;0;0;0;0;0;0;0,0333211558770455;0;0,0344673321069973;0;0;0;0;0;0;0;0;0;0,0470782945810186;0;0;0;0;0;0;0;0;0,0436109601012311;0;0;0,0253952666543706;0;0;0,0809280260398054;0,0618275262215544;0;0;0;0;0;0;0;0;0,0927412893323315;0,0389532694113762;0;0,0389532694113762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,092628457012704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,152998849509279;0;0;0;0;0,100200800291756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,103627407035125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,104088027703107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09395849185451;0;0;0;0,0623950841430888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,106305826473268;0;0;0;0;0;0;0;0;0;0;0,106305826473268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0606958422052464;0,071307036127424;0;0;0;0;0,157048232802307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,104088027703107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,104088027703107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,123400854676762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,109791926441382;0;0;0;0;0,104088027703107;0;0;0,0679427357756269;0;0;0;0;0;0;0,164694658521689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0884827204770209;0;0;0;0;0;0;0,196952723037818;0,060370392496575;0;0,071307036127424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,137748394150267;0,06621829700278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,198862097526038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,114688301019738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100200800291756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0968709474293781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0869246351640798;0;0;0;0;0;0;0;0;0;0,0859343037985291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,114688301019738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0869246351640798;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,305276720708618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,131725828661381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,202745417055119;0,123967325646077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,130311240452222;0,161336442939817;0;0;0;0;0;0;0;0,0916240455696594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15819817088772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,110525905997507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212023199712923;0;0;0;0;0;0;0;0;0,152638360354309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0751499685155361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,114774031033565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27954806206713;0;0;0;0;0;0;0;0;0;0;0;0;0;0,113883433290297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,202745417055119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0685741083696912;0;0;0;0;0;0,131725828661381;0;0;0,154635518690739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,116624045569659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164774031033565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,161336442939817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,116624045569659;0;0,120635662374491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164774031033565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
