"abaixo";"aberto";"abismo";"abre";"abrir";"absolutamente";"abstracta";"abstracto";"absurdo";"acaba";"acaso";"acção";"achar";"acima";"acordo";"adeus";"afinal";"agora";"água";"águas";"ainda";"alegre";"alegria";"alegrias";"além";"alguém";"alguma";"alheia";"alheio";"alma";"almas";"alta";"alto";"altos";"amanhã";"amar";"amei";"amigo";"amor";"anda";"andar";"angústia";"animal";"anos";"ânsia";"ante";"antes";"antiga";"antigo";"antigos";"aonde";"aparece";"apenas";"apolo";"após";"aqui";"arre";"arte";"árvore";"árvores";"aspiração";"assim";"astros";"atrás";"através";"ausência";"automóvel";"azul";"baixo";"barco";"basta";"bêbado";"beber";"beira";"bela";"beleza";"belo";"boca";"bordo";"braço";"braços";"brancas";"branco";"breve";"breves";"brisa";"busca";"buscar";"cabeça";"cada";"cadeira";"cair";"cais";"calma";"calmo";"calor";"cama";"caminho";"campo";"campos";"canção";"cansa";"cansaço";"cansado";"canto";"cara";"carnal";"carne";"carro";"casa";"casas";"causa";"cedo";"cego";"centro";"cérebro";"certa";"certeza";"certo";"cessa";"céus";"chama";"chão";"chega";"chegar";"cheia";"cheio";"chora";"chorando";"chorar";"choro";"chuva";"cidade";"cidades";"ciência";"cigarro";"cima";"clara";"claro";"coisa";"coisas";"comboio";"começa";"começo";"comigo";"completo";"compreender";"compreendo";"compreensão";"conceber";"conhece";"conhecer";"conheço";"connosco";"consciência";"consciente";"consigo";"contente";"contigo";"contra";"contudo";"conversa";"coração";"cores";"corpo";"corpos";"corre";"correr";"costas";"cousa";"cousas";"creio";"crepúsculo";"crer";"criança";"crianças";"cristo";"cruz";"cuja";"cujo";"cura";"curso";"curva";"dada";"dado";"dalma";"dáme";"dando";"definitivamente";"deixa";"deixando";"deixar";"deixei";"deixo";"dentro";"depressa";"dera";"desde";"desejar";"desejo";"desejos";"deserto";"dessa";"desse";"desta";"deste";"destino";"deus";"deuses";"devagar";"deve";"diante";"dias";"diferença";"diferente";"diferentes";"digo";"direita";"disse";"disso";"distância";"distante";"disto";"diverso";"divina";"divino";"dizem";"dizer";"doente";"doido";"dóime";"dois";"donde";"dores";"dorme";"dormir";"duas";"duma";"dura";"dúvida";"embora";"emoção";"emoções";"enche";"encontrar";"encontro";"enfim";"enorme";"enquanto";"então";"entra";"eras";"ergue";"erro";"erva";"ervas";"escrever";"escrevo";"escura";"escuridão";"escuro";"esforço";"espaço";"espécie";"espera";"esperança";"esperanças";"esperando";"esperar";"espírito";"esquece";"esquecer";"esquecimento";"esqueço";"essência";"essencial";"estar";"estrada";"estradas";"estranha";"estranho";"estrelas";"eterna";"eternamente";"eterno";"existe";"existem";"existência";"existir";"existo";"exterior";"face";"faço";"facto";"fado";"fala";"falar";"falo";"falsa";"falso";"falta";"fama";"fausto";"fazem";"fazer";"febre";"fechado";"fechar";"fecho";"feita";"feito";"felicidade";"feliz";"felizes";"ferro";"fica";"ficar";"fico";"ficou";"filho";"filosofia";"fique";"fiquei";"flor";"flores";"fogo";"folhas";"força";"forma";"formas";"forte";"frente";"fresco";"fria";"frio";"fronte";"fugir";"fumo";"funda";"fundo";"fúria";"futura";"futuro";"gente";"gesto";"gestos";"glória";"gosto";"gozar";"gozo";"grande";"grandes";"grito";"gritos";"guerra";"háde";"haver";"haverá";"havia";"heide";"história";"hoje";"homem";"homens";"hora";"horas";"horizonte";"horror";"horroroso";"humana";"humanidade";"humano";"humanos";"ideia";"ideias";"iguais";"igual";"ilusão";"imaginação";"imensa";"imenso";"imortal";"importa";"impossível";"incerta";"incerteza";"incerto";"inconsciência";"inconsciente";"inda";"indiferença";"infância";"infinito";"inteira";"inteiro";"inteligência";"interior";"íntima";"intimamente";"íntimo";"inúteis";"inútil";"inutilmente";"inverno";"invisível";"irmãos";"janela";"jardim";"jardins";"justiça";"lado";"lágrimas";"leis";"lembra";"lembrança";"lembrar";"lembro";"leva";"levar";"leve";"liberdade";"lídia";"linha";"lisboa";"livre";"livro";"logo";"longe";"longínquo";"louco";"loucura";"luar";"lugar";"luzes";"mágoa";"maior";"maneira";"maneiras";"manhã";"mãos";"máquina";"máquinas";"marcha";"mares";"margem";"maria";"medo";"meio";"melhor";"memória";"menos";"mente";"mentira";"mesa";"mesma";"mesmos";"mestre";"metafísica";"mistério";"modo";"modos";"momento";"momentos";"monte";"montes";"morre";"morrer";"morreu";"morta";"mortal";"morte";"morto";"mortos";"movimento";"muda";"mudo";"muita";"muitas";"muitos";"mulher";"mundo";"muro";"música";"nada";"nalma";"nasce";"nascido";"naturais";"natural";"naturalmente";"natureza";"náusea";"navio";"navios";"neera";"negra";"negro";"nela";"nelas";"nele";"nenhum";"nenhuma";"nervos";"nessa";"nesse";"nesta";"neste";"névoa";"nexo";"ninguém";"nisto";"noite";"noites";"nome";"nova";"novo";"nunca";"nuvens";"obra";"odeio";"ódio";"olha";"olhando";"olhar";"olhares";"olho";"olhos";"olimpo";"ondas";"onde";"ontem";"orgulho";"ouro";"outra";"outras";"outro";"outrora";"outros";"ouvido";"ouvidos";"ouvindo";"ouvir";"paisagem";"palavra";"palavras";"pálida";"papel";"parado";"parar";"parece";"parecem";"paredes";"parte";"partida";"partir";"passa";"passado";"passagem";"passam";"passar";"passo";"passos";"passou";"pátria";"pavor";"pedra";"pedras";"peito";"pena";"pensa";"pensam";"pensamento";"pensamentos";"pensando";"pensar";"penso";"pequena";"pequeno";"pequenos";"perante";"perdi";"perdida";"perdido";"personalidade";"pertence";"perto";"pesa";"pessoa";"pessoas";"pobre";"pode";"podem";"poder";"podia";"poema";"poemas";"poente";"poesia";"poeta";"poetas";"pois";"ponto";"porém";"porque";"porquê";"porta";"portas";"possa";"possível";"posso";"pouca";"pouco";"praia";"prazer";"preciso";"presença";"presente";"primavera";"primeiro";"profunda";"profundo";"propósito";"própria";"próprio";"província";"próxima";"pudesse";"quais";"qualquer";"quantas";"quanto";"quantos";"quarto";"quase";"quatro";"queira";"quente";"quer";"querem";"querer";"queria";"quero";"quintal";"quis";"quisera";"raiva";"ramos";"rapariga";"razão";"reais";"real";"realidade";"realmente";"reparo";"repente";"resto";"rios";"riso";"ritmo";"roda";"rodas";"rosas";"ruas";"ruído";"ruídos";"sabe";"sabem";"sabemos";"saber";"sabes";"sair";"salvo";"sangue";"saudade";"saudades";"saudarte";"sede";"segredo";"seguir";"segundo";"seguro";"sempre";"senão";"sendo";"sensação";"sensações";"sentado";"sente";"sentem";"sentido";"sentidos";"sentimento";"sentimentos";"sentindo";"sentir";"sequer";"serem";"seres";"serve";"sido";"silêncio";"símbolo";"simples";"sinto";"sintome";"sistema";"sobe";"sobre";"sofrer";"sois";"sóis";"solene";"solidão";"sombra";"sombras";"sonhar";"sonho";"sonhos";"sono";"sorrir";"sorriso";"sorte";"sossego";"sozinho";"suave";"subitamente";"súbito";"superfície";"suprema";"supremo";"suspiro";"taça";"talvez";"tamanho";"tanta";"tanto";"tarde";"tédio";"temo";"tempo";"tendo";"tens";"termos";"terra";"terras";"terror";"tido";"toda";"todas";"todo";"todos";"torna";"torno";"trago";"transcende";"transcendente";"trás";"traz";"três";"treva";"triste";"tristes";"tristeza";"tudo";"última";"último";"única";"único";"universal";"universo";"vácuo";"vaga";"vagamente";"vago";"vale";"valer";"vamos";"várias";"vasto";"vazia";"vazio";"vêem";"veio";"veja";"vejo";"velha";"velho";"velhos";"vemos";"vendo";"vento";"ventos";"verão";"verdade";"verdadeira";"verdadeiramente";"verdadeiro";"verde";"verdes";"verso";"versos";"vezes";"viagem";"vida";"vidas";"vinho";"visão";"visível";"vista";"visto";"viva";"vivas";"vive";"vivem";"vivemos";"viver";"vivo";"volta";"voltar";"vontade";"vosso";"vozes";"vulto";"walt";"class"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,179940592083777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,293338987163303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,268767697101362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,268767697101362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,368628031009308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,293338987163303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,124680197035802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186615200644198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,299589147333755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,250935086975055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287633037977673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0263589037661102;0;0;0;0;0,0292957650995101;0;0;0;0;0;0;0;0;0;0,0429967212265659;0,0908937706703192;0;0;0;0;0;0;0,0359544677054391;0;0;0;0;0;0;0;0;0;0;0,0437496451978089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0437496451978089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,037105867228558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,115213895442099;0;0;0;0;0,0309107561984011;0;0;0,037401429486441;0;0;0;0;0;0;0;0;0;0;0,0379530097195278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0445628650387944;0;0;0;0;0;0;0;0;0,037105867228558;0;0;0;0;0;0;0,0464152200094549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0309107561984011;0,039894097343566;0;0;0;0;0;0;0;0;0;0,0355979460641013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,039894097343566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,039894097343566;0;0,0393729664883282;0,0797881946871321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0530020030524687;0,0328518438224393;0;0;0;0;0;0;0;0,0306922569334671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0304783579965409;0;0;0;0;0,0379530097195278;0;0;0;0;0;0;0,0263589037661102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0270901418716351;0;0;0;0,0266451149245422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0691956244539431;0;0;0;0,0393729664883282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,067374736891338;0;0;0;0,0304783579965409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0342851775836022;0;0;0,0574647791840172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0464152200094549;0;0;0;0;0;0;0;0;0;0;0;0,0636700269500169;0;0,0296651381555554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0210010704131484;0;0;0;0;0,0193166502449834;0;0;0;0;0;0,0859934424531318;0,0269396232040818;0;0;0;0;0;0,0165538514930203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0437496451978089;0;0;0,0355979460641013;0;0;0;0;0;0,0252884594460746;0;0;0;0;0;0;0;0;0;0;0;0;0,033687368445669;0,036323956577933;0;0,0223339602100621;0,036323956577933;0;0,0200478883505084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0404434108083637;0;0;0;0;0,0427636497323599;0;0,0342851775836022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0210846908377139;0;0;0;0;0;0;0;0,0445628650387944;0,0306922569334671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0342851775836022;0;0;0;0;0,0267913019679704;0;0;0;0;0;0;0;0;0;0,0464152200094549;0;0;0;0;0;0;0;0;0,0331227885253592;0,0416400657480983;0;0;0;0;0;0;0;0,0445628650387944;0;0;0;0,0315959477572385;0;0;0,0470849820830847;0;0;0;0;0;0;0;0;0;0,0270901418716351;0;0;0;0;0;0;0;0;0,0355979460641013;0,0429967212265659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0250375868423372;0;0;0;0;0;0;0;0,0415085218530687;0;0,021169005215644;0,0189019059558738;0;0;0;0;0;0;0;0;0;0,0277155592445778;0,0429967212265659;0,0345978122269716;0;0;0;0;0;0;0;0;0;0,0429967212265659;0;0;0;0;0;0;0;0;0,0429967212265659;0;0;0,0250375868423372;0;0;0;0;0,0797881946871321;0,0622681160549336;0;0;0;0;0;0;0;0;0;0,122769027733868;0,0277155592445778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0883532974582715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,145937364147312;0;0;0;0;0,099283964886041;0;0;0;0;0;0,0572779196515376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0988446036335037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0838993495014256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0896219460766096;0;0;0,0639692589856383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,101399403712963;0;0;0;0;0;0;0;0;0;0;0,0909675282496917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0939312986795747;0,0578944956419274;0;0,101399403712963;0;0;0;0,152575170025941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,099283964886041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,101399403712963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,124766410495458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105730962312627;0;0;0;0;0;0,099283964886041;0;0;0;0,0648069172013672;0;0;0;0;0;0;0;0;0,162124096814007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0843989026088508;0;0;0;0;0;0,187862597359149;0,0588527153073788;0;0;0,0456980743213957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,131390775958716;0,063162067910344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186844254215234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,112768056085735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0849318755915569;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0923999806249453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0829127289257377;0;0;0;0;0;0;0;0;0;0,0829127289257377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,109394994818827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0849318755915569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,290739734008207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,100963428434725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,118064119662931;0,191916489850863;0;0;0;0;0;0;0;0;0;0;0,125453170153696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,269760086799351;0;0;0;0;0;0;0;0,066276340935357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,140783079434047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,111070519590152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17823639689465;0;0;0;0;0;0;0,134880043399676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0781793503845322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,113895388554405;0;0;0;0;0;0;0;0;0;0;0;0;0;0,131442188415505;0;0;0;0;0,136737246066373;0;0;0;0;0;0;0;0;0;0;0,115916552782655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,203287292688345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0653086746378012;0;0;0;0;0,125453170153696;0;0;0;0;0,141446420518606;0;0;0,0559677836192593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,113895388554405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,138700630832848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,093704986017382;0;0,116973555624523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,129844231371254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0,0664369588340445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0384386094370819;0;0;0;0;0,147954855511448;0;0;0;0;0;0,0698028046976277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0698028046976277;0,0952913257136734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0524153013796222;0;0;0,0592026196230925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0567967229337347;0;0;0;0;0;0;0;0,0612748058156479;0;0;0;0;0,0493182851704826;0,0698028046976277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0598643464663911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0326029447281653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,063651256435802;0;0;0;0;0;0;0;0;0;0,0645276891549174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0504115121519985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0458426890119688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0664369588340445;0;0;0;0;0;0;0;0;0,0486283914102113;0;0;0;0;0;0;0;0;0;0,148111488569497;0,0562471768609151;0,0420557790425579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,085024861107528;0;0;0;0;0;0;0,0368936260241613;0;0;0;0;0;0;0;0;0;0;0;0;0,0455607678775549;0;0;0;0;0;0;0;0;0;0;0,0552010037778647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0537483856099438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0524153013796222;0;0;0;0,0380823301143028;0;0;0,063651256435802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0674831319170949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0335073258277199;0;0;0;0;0,0308198239863781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0373924363540315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0528475951752923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0567967229337347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0427456728028291;0,0698028046976277;0;0;0;0;0;0;0;0;0;0;0,0725107608718277;0;0;0,063651256435802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0740557442847483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0711003015225708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0698028046976277;0;0;0,057955076787264;0;0;0;0;0;0;0,132873917668089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0573655552154197;0;0;0;0,127302512871604;0;0;0;0;0;0;0;0,0384386094370819;0,0337752667485555;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0188681984210142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0598643464663911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0153049724814238;0;0;0;0,0620288979039461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
