"abaixo";"aberto";"abismo";"abre";"abrir";"absolutamente";"abstracta";"abstracto";"absurdo";"acaba";"acabar";"acaso";"acção";"achar";"acima";"acontece";"acordo";"adeus";"afinal";"agora";"água";"águas";"ainda";"alegre";"alegria";"alegrias";"além";"alguém";"alguma";"alheia";"alheio";"ali";"alma";"almas";"alta";"alto";"altos";"ama";"amanhã";"amar";"amarga";"amei";"amigo";"amo";"amor";"anda";"andar";"angústia";"animal";"anos";"ânsia";"ante";"antes";"antiga";"antigo";"antigos";"aonde";"aos";"apaga";"aparece";"apavora";"apenas";"apolo";"após";"aquele";"aqui";"arre";"arte";"árvore";"árvores";"aspiração";"assim";"astros";"até";"atrás";"através";"ausência";"automóvel";"ave";"azul";"baixo";"barco";"basta";"bêbado";"beber";"beira";"bela";"beleza";"belo";"bem";"boa";"boca";"bom";"bordo";"braço";"braços";"brancas";"branco";"breve";"breves";"brisa";"busca";"buscar";"cabeça";"cada";"cadeira";"cai";"cair";"cais";"calma";"calmo";"calor";"cama";"caminho";"campo";"campos";"canção";"cansa";"cansaço";"cansado";"cantar";"canto";"cara";"carnal";"carne";"carro";"casa";"casas";"causa";"cedo";"cego";"centro";"cérebro";"certa";"certeza";"certo";"cessa";"céu";"céus";"chama";"chão";"chega";"chegar";"cheia";"cheio";"chora";"chorando";"chorar";"choro";"chuva";"cidade";"cidades";"ciência";"cigarro";"cima";"clara";"claro";"coisa";"coisas";"com";"comboio";"começa";"começo";"comigo";"como";"completo";"compreender";"compreendo";"compreensão";"conceber";"confrange";"conhece";"conhecer";"conheço";"connosco";"consciência";"consciente";"consigo";"contente";"contigo";"contra";"contudo";"conversa";"cor";"coração";"cores";"corpo";"corpos";"corre";"correr";"costas";"cousa";"cousas";"creio";"crepúsculo";"crer";"criança";"crianças";"cristo";"cruz";"cuja";"cujo";"cura";"curso";"curva";"dada";"dado";"dalma";"dando";"dão";"dar";"das";"definitivamente";"deixa";"deixando";"deixar";"deixei";"deixo";"deixou";"dentro";"depois";"depressa";"dera";"desde";"desejar";"desejo";"desejos";"deserto";"dessa";"desse";"desta";"deste";"destino";"deu";"deus";"deuses";"devagar";"deve";"dia";"diante";"dias";"diferença";"diferente";"diferentes";"digo";"direita";"disse";"disso";"distância";"distante";"disto";"diverso";"divina";"divino";"diz";"dizem";"dizer";"doente";"dói";"doido";"dois";"donde";"dor";"dores";"dorme";"dormir";"dos";"dou";"duas";"dum";"duma";"dura";"dúvida";"eis";"ele";"embora";"emoção";"emoções";"enche";"encontrar";"encontro";"enfim";"enorme";"enquanto";"então";"entra";"entre";"era";"eras";"ergue";"erro";"erva";"ervas";"escrever";"escrevo";"escura";"escuridão";"escuro";"esforço";"espaço";"espécie";"espera";"esperança";"esperanças";"esperando";"esperar";"espírito";"esquece";"esquecer";"esquecimento";"esqueço";"essa";"esse";"essência";"essencial";"esta";"está";"estar";"este";"estou";"estrada";"estradas";"estranha";"estranho";"estrelas";"eterna";"eternamente";"eterno";"existe";"existem";"existência";"existir";"existo";"exterior";"face";"faço";"facto";"fado";"fala";"falar";"falo";"falsa";"falso";"falta";"fama";"fausto";"faz";"fazem";"fazer";"febre";"fechado";"fechar";"fecho";"feita";"feito";"felicidade";"feliz";"felizes";"ferro";"fez";"fica";"ficar";"fico";"ficou";"filho";"filosofia";"fim";"fique";"fiquei";"fiz";"flor";"flores";"fogo";"foi";"folhas";"fora";"força";"forma";"formas";"forte";"frente";"fresco";"fria";"frio";"fronte";"fugir";"fui";"fumo";"funda";"fundo";"fúria";"futura";"futuro";"gente";"gesto";"gestos";"glória";"gosto";"gozar";"gozo";"grande";"grandes";"grito";"gritos";"guarda";"guerra";"haver";"haverá";"havia";"história";"hoje";"homem";"homens";"hora";"horas";"horizonte";"horror";"horroroso";"humana";"humanidade";"humano";"humanos";"ideia";"ideias";"iguais";"igual";"ilusão";"imaginação";"imensa";"imenso";"imortal";"importa";"impossível";"incerta";"incerteza";"incerto";"inconsciência";"inconsciente";"inda";"indiferença";"infância";"infinito";"inteira";"inteiro";"inteligência";"interior";"íntima";"intimamente";"íntimo";"inúteis";"inútil";"inutilmente";"inverno";"invisível";"irei";"irmãos";"isso";"isto";"janela";"jardim";"jardins";"jaz";"justiça";"lado";"lágrimas";"lei";"leis";"lembra";"lembrança";"lembrar";"lembro";"ler";"leva";"levar";"leve";"liberdade";"lídia";"linha";"lisboa";"livre";"livro";"logo";"longe";"longínquo";"louco";"loucura";"lua";"luar";"lugar";"luz";"luzes";"mãe";"mágoa";"maior";"mais";"mal";"maneira";"maneiras";"manhã";"mão";"mãos";"máquina";"máquinas";"mar";"marcha";"mares";"margem";"maria";"mas";"medo";"meio";"melhor";"memória";"menos";"mente";"mentira";"mesa";"mesma";"mesmo";"mesmos";"mestre";"metafísica";"meu";"meus";"mim";"minha";"mistério";"modo";"modos";"momento";"momentos";"monte";"montes";"morre";"morrer";"morreu";"morta";"mortal";"morte";"morto";"mortos";"movimento";"muda";"mudo";"muita";"muitas";"muitos";"mulher";"mundo";"muro";"música";"nada";"nalma";"não";"nas";"nasce";"nascido";"naturais";"natural";"naturalmente";"natureza";"náusea";"navio";"navios";"neera";"negra";"negro";"nela";"nelas";"nele";"nem";"nenhum";"nenhuma";"nervos";"nessa";"nesse";"nesta";"neste";"névoa";"nexo";"ninguém";"nisto";"noite";"noites";"nome";"nos";"nós";"nova";"novo";"num";"numa";"nunca";"nuvens";"obra";"ode";"odeio";"ódio";"olha";"olhando";"olhar";"olhares";"olho";"olhos";"olimpo";"ondas";"onde";"ontem";"ora";"orgulho";"ouro";"outra";"outras";"outro";"outrora";"outros";"ouve";"ouvido";"ouvidos";"ouvindo";"ouvir";"paisagem";"palavra";"palavras";"pálida";"papel";"para";"parado";"parar";"parece";"parecem";"paredes";"parte";"partida";"partir";"passa";"passado";"passagem";"passam";"passar";"passo";"passos";"passou";"pátria";"pavor";"paz";"pedra";"pedras";"peito";"pela";"pelo";"pena";"pensa";"pensam";"pensamento";"pensamentos";"pensando";"pensar";"pensei";"penso";"pequena";"pequeno";"pequenos";"perante";"perco";"perdi";"perdida";"perdido";"personalidade";"pertence";"perto";"pés";"pesa";"pessoa";"pessoas";"pobre";"pode";"podem";"poder";"podia";"põe";"poema";"poemas";"poente";"poesia";"poeta";"poetas";"pois";"ponho";"ponto";"por";"pôr";"porém";"porque";"porquê";"porta";"portas";"possa";"possível";"posso";"pouca";"pouco";"pra";"praia";"prazer";"preciso";"presença";"presente";"primavera";"primeiro";"profunda";"profundo";"propósito";"própria";"próprio";"província";"próxima";"pudesse";"quais";"qual";"qualquer";"quando";"quantas";"quanto";"quantos";"quarto";"quase";"quatro";"que";"quê";"queira";"quem";"quente";"quer";"querem";"querer";"queria";"quero";"quintal";"quis";"quisera";"raiva";"ramos";"rapariga";"razão";"reais";"real";"realidade";"realmente";"rei";"reparo";"repente";"resto";"rio";"rios";"rir";"riso";"ritmo";"roda";"rodas";"rosas";"rua";"ruas";"ruído";"ruídos";"sabe";"sabem";"sabemos";"saber";"sabes";"sair";"salvo";"sangue";"são";"saudade";"saudades";"saudar";"sede";"segredo";"seguir";"segundo";"seguro";"sei";"seja";"sem";"sempre";"senão";"sendo";"sensação";"sensações";"sentado";"sente";"sentem";"sentido";"sentidos";"sentimento";"sentimentos";"sentindo";"sentir";"sequer";"ser";"será";"serem";"seres";"serve";"sido";"silêncio";"sim";"símbolo";"simples";"sinto";"sistema";"sob";"sobe";"sobre";"sofrer";"sois";"sóis";"sol";"solene";"solidão";"som";"sombra";"sombras";"somos";"sonhar";"sonho";"sonhos";"sono";"sorrir";"sorriso";"sorte";"sossego";"sou";"sozinho";"suave";"subitamente";"súbito";"superfície";"suprema";"supremo";"suspiro";"taça";"tal";"talvez";"tamanho";"também";"tanta";"tanto";"tão";"tarde";"tédio";"tem";"têm";"temo";"tempo";"tendo";"tenho";"tens";"ter";"termos";"terra";"terras";"terror";"teu";"tido";"toda";"todas";"todo";"todos";"toma";"torna";"torno";"trago";"transcende";"transcendente";"trás";"traz";"três";"treva";"triste";"tristes";"tristeza";"tua";"tudo";"última";"último";"uma";"única";"único";"universal";"universo";"uns";"vácuo";"vaga";"vagamente";"vago";"vai";"vale";"valer";"vamos";"vão";"várias";"vasto";"vazia";"vazio";"vêem";"veio";"veja";"vejo";"velha";"velho";"velhos";"vem";"vêm";"vemos";"vendo";"vento";"ventos";"ver";"verão";"verdade";"verdadeira";"verdadeiramente";"verdadeiro";"verde";"verdes";"verso";"versos";"vez";"vezes";"viagem";"vida";"vidas";"vinho";"vir";"visão";"visível";"vista";"visto";"viu";"viva";"vivas";"vive";"vivem";"vivemos";"viver";"vivo";"volta";"voltar";"vontade";"vós";"vosso";"vou";"voz";"vozes";"vulto";"walt";"class"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,109963695162308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0632295754357309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,179262714377574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164246926006388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,161817402638323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,225272685616799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0463809820210281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,179262714377574;0;0,0740267172996216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0761934537441014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,113333314501812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,183082256703961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,153349219818089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1757757454308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0171695611687507;0;0;0;0;0;0,0190825625877543;0;0;0;0;0;0;0;0;0;0;0;0;0,0280070385971209;0,0592060341063547;0;0;0;0;0;0;0,0234198826338182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0284974753123343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0284974753123343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024169876818602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0750475832696238;0;0;0;0;0,0201345292668484;0;0;0,0243623990232781;0;0,024713035007044;0;0;0;0;0,0104415812646161;0;0;0;0;0;0;0,024169876818602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0284974753123343;0;0;0;0;0;0;0;0;0,024169876818602;0;0;0;0;0;0;0,0296030170531774;0;0;0;0;0;0,0201345292668484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0402690585336968;0,025986063407277;0;0;0;0;0;0;0;0;0;0;0,0231876529408366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0225361896157338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0215753943605551;0,025986063407277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025986063407277;0;0,0256466111988193;0,0512932223976385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0345242405204154;0;0;0,0213989074439742;0;0;0;0;0;0;0;0,0199922040575795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0198528753922422;0;0;0;0;0;0,0247216852301511;0;0;0;0;0;0;0;0;0,0171695611687507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0176458722283128;0;0;0;0,0173559922902981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0450723792314675;0;0;0;0,0256466111988193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0438862965072018;0;0;0;0;0,0197164196885998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0164722992722138;0;0;0;0;0;0,0187155932204827;0,0223325468663831;0;0;0,0394328393771996;0,0374311864409653;0;0;0;0;0;0;0;0,0229777342122524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00820535791009529;0,0210594552355165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,030233767162122;0;0;0;0;0;0;0;0;0,00680016873653409;0;0;0;0;0,0414731368206532;0;0,0193231633857288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0136795963241609;0;0;0;0;0;0;0;0;0,0125824052054479;0;0;0;0;0;0;0,0526877461907124;0,0174512150433568;0;0;0;0;0;0,0107827840000408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0284974753123343;0,0354087981653028;0;0;0,0225361896157338;0;0;0;0;0;0,0164722992722138;0;0;0;0;0;0;0;0;0;0,0250158610898746;0;0;0;0;0;0,0219431482536009;0,0236605588718646;0;0,0145478089441689;0,0236605588718646;0;0,0130095125650419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0263438730953562;0;0;0;0;0,0261174325300201;0,0526877461907124;0;0,0278552213852987;0;0,0223325468663831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0137340646741072;0,0807470622351193;0;0;0;0;0;0;0,00528136744855726;0;0;0;0,0290271873188477;0,0199922040575795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0223325468663831;0;0;0;0;0,0172621202602077;0;0;0;0;0;0;0;0;0;0;0,030233767162122;0;0;0;0;0;0;0;0;0;0;0;0,0210594552355165;0,0267221398852276;0;0;0;0;0;0;0;0,0294412900200102;0;0,0290271873188477;0;0;0;0,0205808467042563;0;0;0;0,0286098483475216;0;0;0;0;0;0;0;0,0567469793360509;0;0;0;0,0176458722283128;0;0;0;0;0;0;0;0;0;0,0231876529408366;0;0,0280070385971209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0163088868422563;0;0;0;0;0;0;0;0;0;0;0,0270376610235585;0;0,0137889850487222;0,012312250668505;0;0;0;0;0;0;0;0;0;0;0,0180532541868351;0,0280070385971209;0,0225361896157338;0;0;0;0;0,0153350171004542;0;0;0;0;0;0;0;0,0280070385971209;0;0;0;0;0;0;0;0;0;0;0,0280070385971209;0;0;0,015766770207631;0;0;0;0,0191971049617741;0;0;0,0494433704603023;0,0405599655036724;0;0;0;0;0;0;0;0;0;0;0,0799688162303179;0,017949033652431;0,0180532541868351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0645276891549174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,177607858869278;0;0,102367131047458;0;0;0;0,107496771219888;0;0;0,0725107608718277;0;0;0;0;0;0,0418321885095499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0386197292726243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0721898790581769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0605542402266623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0654542302806699;0;0;0,0467191217310842;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0493182851704826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0740557442847483;0;0;0;0;0;0;0;0;0;0;0;0,0664369588340445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0686015102715995;0;0;0,042282496817138;0;0;0;0,0740557442847483;0;0;0;0,11143130395153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0725107608718277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,058566849641448;0;0;0;0;0;0,0740557442847483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0562825399805734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0911215357551099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0772192421384355;0;0;0;0;0;0;0;0,0725107608718277;0;0;0;0,0473308945852682;0;0;0;0;0;0;0;0;0,118405239246185;0,0299433912672627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0616396479727562;0;0;0;0;0;0;0,129055378309835;0,0427456728028291;0;0;0,0333749980998957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,028910554307251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0955979912082853;0;0,0458426890119688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,136459286786407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0129363831886009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0811035637764687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0582238481200584;0;0;0;0;0;0;0;0;0;0;0;0,0620288979039461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0350390277514591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,048294151596795;0;0,0260722730220436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0605542402266623;0;0;0;0;0;0;0;0;0;0;0;0,0605542402266623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0772394585452486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,043965048721685;0;0;0;0;0;0;0;0;0;0,0620288979039461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,190797950442886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0662572499102885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0537055610197432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0774795785287982;0,125945196464629;0;0;0;0;0;0;0;0;0;0;0;0,0823286429133631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,177030056962074;0;0;0;0;0;0;0;0,043493848738828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0910222889840566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,102983769395978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0728900284810371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,116967635462114;0;0;0;0;0;0;0;0;0,0885150284810371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0513051986898493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0747438487388281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,086258936147675;0;0;0;0;0,089733817731057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0760702377636173;0;0;0;0;0;0;0;0;0;0;0;0,0521786047736566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,133407285826726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,042858817731057;0;0;0;0;0;0,0814445252826386;0;0;0;0;0,0928242134653351;0;0;0,0367288580001389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0747438487388281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0444812522776905;0,089733817731057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0539689736149445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0910222889840566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,061493897073907;0;0,0767638958785932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0594432012414343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0852102768373854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alberto Caeiro"
